date,quantity,payment_method,products_id,customer_id,sales_person_id
1/13/2012,4,maestro,8,543,9
12/26/2003,1,jcb,72,821,4
6/15/2025,5,diners-club-enroute,8,220,7
3/18/2025,3,maestro,49,894,15
9/6/2010,3,jcb,96,342,20
6/30/2015,5,jcb,167,607,17
5/10/2022,5,jcb,6,662,6
10/20/2015,4,mastercard,44,841,14
6/3/2021,5,americanexpress,62,714,7
1/23/2021,4,jcb,79,775,16
6/12/2004,3,americanexpress,55,274,5
5/8/2003,2,diners-club-enroute,123,546,8
6/16/2019,4,instapayment,193,989,10
12/31/2002,4,switch,160,235,2
7/22/2019,4,jcb,52,211,20
5/27/2025,5,jcb,76,903,16
5/23/2011,1,mastercard,19,492,6
3/7/2006,5,diners-club-international,61,414,14
3/29/2022,2,switch,124,682,3
10/25/2022,3,jcb,34,101,13
5/12/2007,2,visa,51,76,14
12/5/2024,4,jcb,116,521,3
10/1/2008,2,jcb,93,277,8
3/12/2019,1,jcb,172,333,8
5/17/2005,4,switch,9,240,16
9/16/2011,1,jcb,61,347,13
7/15/2012,5,maestro,14,806,5
6/28/2015,2,jcb,175,138,8
5/31/2014,4,jcb,16,654,9
2/27/2005,3,mastercard,71,133,13
7/10/2020,4,jcb,123,404,10
3/19/2002,2,jcb,44,70,8
4/5/2004,3,jcb,147,71,17
5/24/2002,1,maestro,154,564,4
6/26/2016,5,diners-club-us-ca,13,802,13
9/5/2010,5,jcb,132,769,19
2/20/2004,3,jcb,132,7,2
1/6/2007,5,americanexpress,200,259,4
11/16/2022,5,jcb,12,576,19
3/9/2025,3,mastercard,77,138,1
1/24/2016,2,laser,173,350,16
3/23/2011,5,jcb,150,989,4
11/19/2022,1,jcb,37,697,11
2/2/2008,5,china-unionpay,74,778,11
2/12/2004,1,diners-club-enroute,161,448,18
8/30/2008,1,jcb,128,804,15
11/12/2017,4,jcb,174,198,19
8/30/2004,2,diners-club-us-ca,152,800,20
3/26/2012,5,laser,163,695,9
10/16/2013,2,jcb,174,884,7
4/23/2020,1,maestro,63,139,2
6/25/2018,3,jcb,46,934,16
5/30/2006,3,diners-club-enroute,106,10,18
5/1/2024,1,diners-club-carte-blanche,116,395,18
12/12/2011,3,jcb,33,798,18
7/20/2024,3,jcb,25,300,11
7/25/2004,2,jcb,70,371,4
5/25/2002,3,bankcard,127,818,3
5/22/2002,5,mastercard,180,119,20
5/16/2006,1,mastercard,90,756,2
3/20/2006,1,diners-club-enroute,111,889,7
7/18/2002,2,jcb,48,283,13
3/1/2022,2,jcb,106,905,5
12/23/2018,2,diners-club-carte-blanche,4,245,6
6/17/2022,2,china-unionpay,120,577,2
4/2/2024,4,jcb,109,722,9
11/29/2016,1,diners-club-carte-blanche,155,134,16
2/18/2025,1,jcb,52,48,15
7/25/2013,2,switch,176,511,2
2/14/2016,4,instapayment,38,185,5
12/17/2024,3,bankcard,76,86,17
6/1/2007,1,mastercard,116,19,4
9/24/2008,5,jcb,161,103,7
11/25/2014,2,mastercard,31,678,19
10/20/2007,5,bankcard,32,81,11
2/6/2012,5,visa,95,625,14
11/1/2025,5,mastercard,83,509,8
12/12/2014,2,instapayment,164,108,14
5/29/2013,3,jcb,60,247,7
9/14/2015,5,switch,194,67,17
1/6/2004,4,laser,9,434,19
2/12/2015,1,jcb,45,965,17
7/4/2012,4,americanexpress,197,324,16
3/11/2011,1,jcb,162,385,14
6/13/2001,4,diners-club-us-ca,81,777,14
2/6/2015,3,mastercard,76,563,17
3/18/2025,4,laser,9,253,10
5/10/2012,3,instapayment,111,181,4
8/20/2014,1,maestro,36,298,1
2/4/2006,5,mastercard,169,789,16
9/4/2006,3,switch,183,488,19
1/26/2014,2,jcb,1,821,6
9/7/2014,3,jcb,105,15,14
8/30/2007,1,jcb,138,987,2
1/16/2022,2,instapayment,101,26,1
7/22/2003,5,jcb,46,977,10
7/17/2008,3,diners-club-carte-blanche,82,279,17
8/25/2012,4,visa,14,946,19
10/28/2011,3,jcb,150,609,20
6/14/2015,2,jcb,25,905,3
9/17/2008,5,visa,30,37,6
12/9/2013,1,diners-club-us-ca,156,991,17
2/11/2021,3,diners-club-enroute,187,413,7
8/22/2024,2,jcb,75,761,6
5/22/2003,3,mastercard,74,795,18
12/18/2003,2,jcb,175,755,15
9/18/2011,2,mastercard,49,505,17
4/29/2024,4,switch,159,499,2
3/8/2017,3,maestro,112,703,18
7/27/2024,1,china-unionpay,68,908,2
6/17/2002,2,visa,99,651,7
1/8/2010,2,jcb,122,579,10
12/4/2023,2,jcb,189,707,8
10/26/2024,5,switch,35,618,10
9/19/2009,3,visa-electron,148,955,11
3/13/2025,2,jcb,32,770,5
6/30/2022,5,china-unionpay,126,523,3
11/15/2007,2,jcb,184,733,7
5/29/2003,4,jcb,178,208,5
9/28/2023,4,switch,157,329,14
4/12/2011,2,jcb,58,25,10
6/14/2017,5,visa,27,44,5
7/10/2003,5,americanexpress,177,321,11
5/15/2010,4,switch,85,58,6
3/10/2007,1,jcb,58,372,2
12/6/2015,2,visa-electron,192,4,2
10/26/2014,3,jcb,138,311,20
8/7/2014,2,jcb,46,330,14
12/22/2012,5,switch,153,291,13
8/16/2023,3,maestro,55,107,17
1/12/2020,3,jcb,1,14,9
2/14/2026,2,americanexpress,131,488,20
12/13/2003,2,jcb,180,85,11
12/28/2007,2,jcb,97,643,5
6/27/2014,5,jcb,7,586,20
3/30/2005,2,maestro,46,397,1
3/28/2024,5,mastercard,137,420,14
1/1/2007,1,jcb,10,421,19
10/10/2012,1,switch,71,742,1
6/8/2006,3,jcb,117,233,9
7/11/2010,3,jcb,14,909,6
12/5/2019,2,jcb,162,376,4
12/14/2016,1,diners-club-enroute,165,760,9
9/6/2006,5,china-unionpay,165,510,9
8/20/2001,5,americanexpress,189,268,1
5/29/2009,3,jcb,116,522,14
3/17/2016,3,diners-club-carte-blanche,133,888,20
4/14/2003,3,jcb,163,388,16
8/19/2013,2,visa,89,937,11
10/3/2008,5,jcb,1,426,15
11/3/2022,2,jcb,196,968,9
5/25/2003,5,jcb,20,735,4
1/21/2024,2,mastercard,128,222,7
12/29/2006,3,laser,152,707,15
4/13/2021,2,maestro,19,55,11
4/18/2023,1,jcb,168,48,15
11/17/2019,1,visa,86,102,3
12/11/2003,1,diners-club-carte-blanche,196,902,1
9/3/2015,4,jcb,101,452,19
6/24/2003,2,jcb,195,308,11
11/27/2018,2,jcb,35,250,13
12/24/2020,5,maestro,152,542,7
4/15/2021,1,jcb,163,707,12
3/22/2012,4,jcb,128,505,18
2/28/2017,3,jcb,183,128,19
5/8/2010,3,jcb,154,226,13
7/31/2009,1,switch,74,399,2
12/28/2025,2,diners-club-enroute,146,519,8
10/22/2006,5,jcb,72,665,1
8/4/2002,3,jcb,48,422,20
7/8/2008,4,visa-electron,67,978,7
10/24/2013,3,jcb,23,745,9
4/4/2024,4,visa-electron,114,21,20
6/6/2006,1,diners-club-enroute,163,964,8
4/12/2007,2,americanexpress,165,942,13
11/21/2011,1,jcb,70,392,16
12/29/2023,4,jcb,164,398,18
1/31/2002,1,jcb,61,536,3
10/21/2011,2,maestro,28,151,12
8/28/2010,3,mastercard,77,942,2
1/19/2012,1,jcb,82,513,15
10/6/2014,2,solo,76,367,4
5/6/2007,4,solo,62,446,11
3/29/2016,2,switch,159,61,8
6/10/2010,3,jcb,115,514,14
3/1/2002,3,jcb,87,140,3
7/23/2023,5,switch,81,905,3
4/30/2008,4,china-unionpay,180,57,14
6/6/2016,2,maestro,195,437,1
9/14/2016,2,diners-club-enroute,85,715,17
7/27/2017,2,maestro,53,936,17
11/16/2012,5,jcb,165,994,11
2/14/2025,4,mastercard,39,529,10
3/27/2018,3,jcb,93,703,3
11/9/2014,1,jcb,182,455,16
1/24/2026,4,jcb,170,139,6
6/15/2016,5,visa,183,432,14
9/10/2012,4,visa-electron,169,97,4
4/16/2007,3,maestro,134,33,12
1/9/2023,3,mastercard,28,760,10
8/6/2012,2,jcb,157,30,19
4/18/2008,1,jcb,116,383,3
3/6/2014,3,maestro,42,115,2
10/23/2009,5,visa,52,639,14
12/13/2020,4,jcb,120,589,4
10/9/2011,3,maestro,123,819,18
3/27/2005,1,laser,17,705,17
11/16/2002,3,solo,25,729,9
6/9/2009,3,jcb,192,488,5
7/27/2015,5,visa,39,897,7
9/13/2005,3,jcb,99,879,18
5/28/2004,5,jcb,17,607,20
8/28/2024,1,jcb,26,477,13
6/9/2001,5,diners-club-enroute,8,743,20
8/5/2013,4,laser,114,706,1
11/25/2015,5,jcb,118,533,7
6/12/2006,5,switch,178,2,17
12/29/2016,2,mastercard,188,182,19
11/6/2024,1,jcb,135,221,19
5/29/2008,4,jcb,20,14,11
6/25/2018,3,visa-electron,73,922,4
1/26/2020,3,maestro,87,743,9
1/9/2005,3,visa-electron,135,168,7
10/3/2018,5,visa-electron,133,476,8
1/31/2015,5,jcb,18,244,10
3/2/2011,2,jcb,71,498,18
1/19/2010,4,switch,195,359,19
12/27/2021,4,jcb,114,575,7
6/21/2012,1,jcb,124,874,7
4/12/2015,1,jcb,88,220,20
10/18/2017,4,jcb,187,336,18
9/27/2011,5,jcb,100,808,5
9/14/2008,3,laser,64,547,15
6/20/2011,1,mastercard,175,200,19
2/18/2014,5,jcb,112,759,2
11/11/2018,5,jcb,147,609,1
9/1/2020,2,china-unionpay,141,684,7
8/5/2025,2,bankcard,109,932,10
1/3/2024,4,diners-club-us-ca,11,827,10
3/18/2002,5,diners-club-enroute,147,529,11
3/3/2017,2,jcb,146,597,16
7/25/2010,3,laser,89,319,2
12/31/2011,2,bankcard,6,321,8
9/11/2006,2,americanexpress,28,754,19
11/5/2017,2,diners-club-enroute,57,313,16
11/23/2006,5,jcb,113,336,5
9/7/2005,5,jcb,118,6,17
11/16/2002,1,americanexpress,180,622,11
3/18/2012,5,visa-electron,13,893,7
5/16/2020,3,maestro,24,719,13
5/30/2010,1,jcb,114,796,5
11/9/2012,3,jcb,105,399,9
9/2/2006,4,jcb,119,389,18
4/1/2002,4,laser,109,855,8
2/12/2006,5,diners-club-international,196,801,11
10/27/2013,2,laser,167,574,6
7/10/2016,4,jcb,34,488,13
11/25/2024,5,americanexpress,27,204,11
1/5/2018,3,diners-club-us-ca,132,746,17
8/11/2010,3,jcb,172,414,16
10/5/2023,1,visa,142,511,13
1/19/2015,2,americanexpress,25,419,3
2/20/2010,2,diners-club-carte-blanche,174,322,17
2/10/2005,2,jcb,87,249,9
2/5/2017,4,jcb,162,238,1
1/15/2022,5,switch,155,647,7
8/22/2016,1,jcb,61,367,12
4/1/2008,2,jcb,155,821,8
5/12/2012,2,diners-club-carte-blanche,89,971,1
7/11/2014,3,jcb,110,160,6
9/17/2015,5,jcb,84,747,12
10/24/2021,5,mastercard,182,808,13
7/29/2014,2,maestro,36,239,8
11/15/2021,5,jcb,94,314,7
9/27/2024,4,instapayment,10,442,1
3/31/2011,2,diners-club-international,22,851,5
11/7/2004,1,switch,129,611,18
3/4/2013,2,diners-club-carte-blanche,107,62,15
3/2/2017,5,mastercard,39,686,12
6/25/2015,1,jcb,149,156,18
9/15/2025,2,bankcard,130,255,11
3/6/2023,3,bankcard,145,329,20
4/23/2008,5,jcb,186,18,15
12/17/2011,5,diners-club-enroute,143,623,2
5/12/2013,1,maestro,153,307,4
1/28/2006,3,jcb,60,86,10
12/3/2009,3,jcb,186,472,6
3/13/2013,4,switch,12,263,13
1/22/2022,1,jcb,26,481,1
5/19/2015,2,jcb,190,829,5
12/24/2003,5,diners-club-international,99,231,13
6/22/2019,4,jcb,2,930,6
6/24/2019,3,laser,112,106,18
7/23/2013,4,mastercard,15,625,8
7/16/2005,5,maestro,109,251,16
8/27/2023,1,mastercard,2,378,16
12/18/2014,3,visa-electron,44,784,9
5/26/2019,5,visa-electron,56,866,11
4/14/2017,4,laser,72,182,19
3/13/2024,2,mastercard,113,178,5
8/7/2009,4,maestro,86,51,12
2/6/2023,1,diners-club-carte-blanche,118,76,7
12/20/2018,2,mastercard,78,817,4
4/22/2007,1,diners-club-enroute,154,31,4
10/9/2013,1,instapayment,196,386,7
1/16/2008,3,jcb,129,802,18
3/22/2007,2,jcb,136,449,7
1/23/2019,5,jcb,6,823,5
4/10/2023,1,mastercard,24,244,17
7/25/2009,4,jcb,35,368,2
3/12/2026,2,americanexpress,153,273,20
11/21/2023,4,jcb,70,369,15
10/4/2006,4,bankcard,52,48,12
6/29/2015,2,maestro,155,829,11
6/8/2012,2,maestro,123,842,13
3/12/2026,4,jcb,12,678,17
1/17/2014,5,jcb,13,813,17
7/13/2013,3,jcb,98,859,5
8/14/2025,2,diners-club-carte-blanche,194,922,19
2/7/2003,5,jcb,189,195,7
1/18/2002,5,diners-club-carte-blanche,83,472,1
7/27/2009,3,americanexpress,54,957,8
4/4/2007,1,china-unionpay,63,115,8
9/24/2023,4,jcb,20,339,12
2/14/2022,5,diners-club-carte-blanche,119,393,14
11/29/2015,3,mastercard,101,607,15
2/14/2015,2,visa-electron,94,745,8
9/29/2024,5,laser,69,600,8
7/10/2024,1,jcb,63,31,9
12/4/2013,3,jcb,101,262,18
11/12/2014,4,visa-electron,127,119,8
11/1/2002,2,jcb,139,269,16
11/18/2024,4,jcb,43,366,18
3/13/2018,3,jcb,147,678,15
12/2/2018,4,mastercard,62,990,17
8/7/2002,3,maestro,29,831,4
4/10/2007,5,diners-club-carte-blanche,92,911,15
9/20/2017,1,jcb,12,386,12
1/14/2005,4,mastercard,2,640,9
4/4/2009,1,jcb,126,696,16
5/20/2019,1,mastercard,119,143,19
4/3/2009,4,mastercard,28,935,20
9/5/2016,2,china-unionpay,96,694,15
3/26/2003,5,jcb,6,30,18
7/25/2009,1,maestro,133,176,19
4/19/2009,5,diners-club-enroute,103,7,11
3/11/2012,2,jcb,137,399,10
12/24/2016,3,jcb,20,451,16
3/18/2026,2,mastercard,46,894,17
12/19/2013,4,jcb,149,721,1
4/20/2016,4,americanexpress,147,712,18
11/10/2009,1,americanexpress,195,709,9
3/19/2010,4,jcb,91,152,4
10/26/2018,5,diners-club-carte-blanche,9,315,8
6/3/2017,1,jcb,69,643,19
2/20/2010,3,solo,119,544,2
10/13/2003,3,mastercard,158,755,2
3/29/2008,5,maestro,37,988,6
10/25/2003,5,jcb,4,49,14
6/7/2003,2,maestro,167,356,11
8/3/2020,5,jcb,12,24,13
8/5/2015,4,instapayment,186,126,12
8/6/2015,1,mastercard,169,733,3
7/27/2024,2,jcb,90,309,8
10/17/2017,4,instapayment,51,860,1
9/19/2018,4,jcb,68,620,5
12/28/2018,4,jcb,22,458,18
12/21/2001,3,diners-club-enroute,119,688,11
10/23/2025,5,jcb,118,310,10
4/10/2004,3,jcb,183,381,8
9/15/2009,3,switch,72,494,13
1/3/2026,2,jcb,13,626,5
4/17/2023,2,maestro,97,823,7
10/25/2017,1,jcb,23,652,14
4/4/2005,5,diners-club-enroute,8,475,7
9/3/2021,5,mastercard,183,683,7
4/3/2008,4,jcb,67,647,6
1/20/2012,5,jcb,77,374,2
6/12/2014,5,jcb,35,900,2
5/12/2012,2,diners-club-enroute,17,986,5
5/24/2018,3,maestro,9,727,5
4/6/2010,4,jcb,164,375,3
5/24/2020,4,diners-club-carte-blanche,125,686,8
6/18/2014,3,china-unionpay,1,367,3
8/13/2011,5,jcb,155,587,16
7/6/2022,1,americanexpress,163,635,14
8/8/2002,1,maestro,99,226,5
6/27/2019,5,mastercard,181,743,18
2/20/2019,4,jcb,191,525,8
11/19/2011,3,mastercard,45,218,11
9/30/2005,4,mastercard,29,349,6
12/11/2015,3,americanexpress,109,278,16
10/5/2003,3,switch,161,552,15
7/10/2006,5,jcb,25,268,19
12/13/2010,1,jcb,66,749,6
10/18/2005,1,jcb,193,115,16
10/5/2025,1,jcb,19,811,11
12/7/2025,4,solo,80,55,17
8/27/2023,2,jcb,65,19,1
7/22/2004,5,jcb,30,643,16
9/2/2014,2,jcb,89,781,4
5/22/2012,4,jcb,160,517,19
8/18/2022,3,jcb,112,647,6
5/1/2001,2,mastercard,38,49,2
1/19/2009,3,jcb,97,731,7
12/2/2005,2,jcb,184,389,10
10/22/2019,2,switch,7,636,1
6/12/2020,5,maestro,86,72,3
11/2/2015,3,jcb,136,198,1
6/23/2016,4,jcb,84,306,2
6/2/2007,1,jcb,65,195,14
4/29/2006,4,mastercard,88,206,18
10/3/2002,5,jcb,99,888,20
10/2/2008,2,jcb,71,888,3
8/28/2017,1,diners-club-carte-blanche,150,567,8
2/8/2008,5,jcb,91,669,16
2/8/2008,3,jcb,200,959,18
8/31/2009,2,maestro,199,110,14
8/21/2025,2,jcb,45,823,20
7/5/2013,2,maestro,134,66,8
6/4/2020,5,diners-club-carte-blanche,27,8,16
12/24/2023,4,jcb,15,297,9
6/4/2015,2,jcb,112,67,16
9/10/2003,4,diners-club-enroute,57,723,2
7/8/2020,4,jcb,181,285,5
7/14/2021,5,jcb,29,771,5
2/4/2016,5,visa,184,193,15
11/19/2018,4,jcb,42,160,18
6/25/2022,2,visa,45,525,18
11/16/2017,3,diners-club-carte-blanche,72,432,16
10/9/2017,3,jcb,169,848,13
5/5/2005,2,laser,53,166,11
8/4/2017,2,mastercard,106,73,19
4/4/2012,3,solo,42,825,8
2/27/2002,5,diners-club-enroute,196,508,2
1/21/2013,3,jcb,26,266,10
5/5/2014,2,jcb,157,277,11
9/25/2019,5,jcb,98,922,10
3/3/2022,4,jcb,192,618,1
11/22/2025,5,bankcard,160,523,1
10/27/2007,2,bankcard,187,305,16
2/18/2009,1,visa-electron,13,882,10
5/28/2022,2,visa-electron,120,746,16
5/2/2008,1,jcb,197,318,8
1/3/2016,4,bankcard,142,900,17
9/7/2002,4,visa-electron,179,178,16
11/26/2010,2,diners-club-enroute,122,148,10
10/2/2011,5,jcb,23,186,13
2/19/2002,5,visa,37,721,6
9/22/2014,3,jcb,64,805,17
2/24/2014,2,jcb,18,784,14
6/11/2025,3,jcb,141,93,13
6/26/2008,1,visa-electron,5,886,13
1/17/2014,1,jcb,132,558,10
12/11/2020,1,jcb,54,251,6
11/11/2012,3,visa-electron,196,33,17
11/4/2008,3,visa,44,103,15
8/12/2023,1,jcb,133,34,11
1/9/2009,2,visa,1,743,4
11/28/2024,4,jcb,174,850,13
6/28/2009,1,visa-electron,183,604,1
2/22/2008,4,jcb,161,998,20
9/18/2003,5,jcb,83,933,10
10/14/2019,3,china-unionpay,166,881,19
6/10/2023,2,jcb,31,175,12
3/25/2023,2,visa-electron,179,98,17
11/4/2001,1,jcb,4,632,16
8/6/2008,2,jcb,84,81,20
11/11/2021,5,jcb,176,349,11
2/8/2012,3,jcb,94,97,1
7/20/2006,1,diners-club-enroute,177,936,16
4/20/2015,2,visa,132,756,17
12/15/2002,4,bankcard,165,306,12
12/1/2013,3,switch,57,256,11
11/28/2006,2,laser,24,734,5
8/10/2009,4,solo,9,450,15
6/8/2021,2,laser,2,401,20
6/16/2002,1,jcb,31,328,15
5/5/2007,5,jcb,104,254,11
9/22/2012,4,jcb,133,378,12
10/15/2012,5,jcb,189,781,17
11/1/2013,4,jcb,26,894,9
5/19/2005,3,switch,21,269,9
5/19/2002,3,switch,183,801,5
4/6/2019,4,jcb,157,889,2
10/20/2018,1,jcb,25,764,10
5/24/2006,1,jcb,16,283,19
9/11/2022,4,mastercard,162,520,12
3/3/2004,3,diners-club-enroute,69,978,11
6/26/2018,4,visa-electron,40,329,10
3/26/2011,5,diners-club-enroute,144,448,1
10/21/2018,3,jcb,70,431,18
9/28/2006,5,jcb,49,517,5
9/4/2025,1,jcb,196,165,3
11/24/2023,4,mastercard,134,308,19
9/19/2008,3,mastercard,25,846,17
2/27/2024,5,mastercard,139,214,4
9/4/2004,5,jcb,33,638,2
7/2/2001,1,switch,29,5,10
5/20/2007,5,maestro,179,107,9
4/25/2007,3,laser,166,38,13
4/4/2006,2,switch,76,968,17
1/22/2019,4,bankcard,100,361,15
2/4/2025,3,diners-club-enroute,132,417,2
10/20/2006,4,diners-club-enroute,23,914,7
8/26/2015,4,jcb,19,199,5
1/3/2022,5,diners-club-carte-blanche,166,622,6
6/29/2024,5,maestro,189,351,13
11/18/2017,2,visa,165,609,19
9/23/2018,4,jcb,147,810,16
6/10/2014,2,jcb,19,660,9
1/5/2015,4,jcb,149,848,15
5/17/2011,2,jcb,85,217,12
9/4/2019,2,bankcard,131,555,1
1/7/2012,5,jcb,148,79,7
8/7/2006,1,mastercard,192,907,9
2/20/2018,4,jcb,38,170,10
6/1/2013,2,jcb,63,243,6
10/6/2013,4,jcb,12,433,17
10/27/2012,5,jcb,95,44,5
3/1/2003,3,americanexpress,69,20,8
12/3/2016,4,bankcard,134,796,17
6/19/2018,1,china-unionpay,154,701,13
3/25/2009,1,laser,66,35,17
12/10/2010,3,jcb,163,604,16
7/7/2020,4,diners-club-enroute,50,593,20
5/6/2003,4,americanexpress,141,367,7
9/29/2017,4,jcb,175,938,9
11/29/2013,1,mastercard,155,625,2
11/28/2024,3,mastercard,139,889,5
4/4/2025,4,mastercard,63,547,5
8/19/2012,5,mastercard,197,354,12
2/15/2010,2,mastercard,58,336,14
9/30/2012,4,bankcard,33,462,18
9/28/2022,4,switch,107,167,4
10/13/2015,5,solo,153,290,11
6/3/2007,5,diners-club-carte-blanche,39,180,16
4/5/2026,4,jcb,192,464,18
1/12/2020,4,mastercard,170,752,2
8/3/2003,3,bankcard,62,519,8
8/10/2003,1,visa,149,445,6
1/18/2023,3,switch,89,853,5
5/4/2003,2,instapayment,149,980,17
10/5/2007,2,jcb,151,978,12
6/9/2020,1,jcb,114,200,19
4/30/2019,5,laser,170,725,4
1/20/2018,5,laser,83,195,15
10/10/2009,2,jcb,97,332,11
3/15/2009,3,jcb,77,967,17
3/12/2022,2,jcb,159,483,13
1/27/2011,1,diners-club-enroute,125,355,11
10/10/2001,5,laser,117,256,4
11/17/2025,4,jcb,128,676,7
1/17/2008,4,jcb,124,842,17
4/26/2014,4,diners-club-enroute,164,543,14
8/29/2013,3,jcb,177,346,12
3/23/2014,4,jcb,180,680,2
10/29/2019,2,mastercard,114,103,19
11/20/2020,3,jcb,61,928,5
11/13/2022,3,jcb,90,252,7
12/9/2021,1,jcb,36,991,15
9/8/2020,4,jcb,124,299,12
8/10/2008,3,jcb,13,481,2
2/14/2016,1,mastercard,124,636,2
2/24/2012,2,jcb,48,473,13
11/12/2005,4,visa-electron,36,590,11
3/8/2025,5,jcb,37,383,8
12/22/2005,3,diners-club-enroute,26,322,13
10/17/2005,5,visa,7,964,6
5/2/2015,3,diners-club-carte-blanche,154,276,2
5/24/2015,1,instapayment,8,411,16
1/7/2012,3,jcb,70,430,6
4/10/2024,5,jcb,40,535,16
2/28/2010,4,visa,134,456,10
2/20/2019,2,jcb,141,488,2
3/10/2010,5,jcb,89,464,1
7/31/2011,4,jcb,190,296,3
8/21/2006,2,jcb,165,901,16
8/18/2018,5,visa,72,616,8
10/25/2006,2,bankcard,29,825,10
1/23/2005,2,jcb,37,450,11
10/29/2014,3,jcb,81,220,6
5/14/2011,5,visa,58,982,15
8/26/2015,4,instapayment,35,353,14
8/20/2008,4,maestro,174,124,3
3/19/2024,2,jcb,46,515,9
2/8/2020,3,mastercard,135,342,13
9/20/2017,1,jcb,198,577,3
9/6/2018,1,americanexpress,186,64,19
11/30/2015,4,visa,29,625,5
12/20/2024,2,jcb,88,397,6
5/22/2013,3,jcb,98,489,9
6/14/2004,2,jcb,5,869,8
7/5/2021,4,visa,126,38,20
4/25/2019,2,americanexpress,46,688,2
5/29/2002,4,maestro,72,464,2
2/2/2015,2,solo,33,301,2
4/4/2026,2,jcb,60,11,2
9/14/2007,3,visa,21,57,5
2/3/2024,1,switch,174,188,19
4/23/2006,2,mastercard,55,682,17
2/11/2018,5,americanexpress,197,384,12
7/28/2016,3,jcb,47,316,7
6/4/2020,5,americanexpress,24,258,11
7/10/2012,3,diners-club-us-ca,109,481,17
10/15/2008,1,maestro,127,200,2
10/15/2002,2,diners-club-carte-blanche,149,970,7
8/10/2006,5,jcb,183,209,8
12/1/2011,3,visa-electron,16,312,12
11/3/2022,3,jcb,24,215,2
12/18/2021,5,jcb,176,652,1
8/2/2014,5,jcb,142,346,12
8/20/2015,1,jcb,112,179,11
7/15/2010,3,jcb,43,672,16
11/28/2021,5,jcb,35,648,16
4/6/2010,2,jcb,46,416,6
7/28/2017,5,bankcard,119,339,18
5/22/2022,2,jcb,167,217,2
5/14/2022,3,americanexpress,176,79,18
2/23/2006,3,mastercard,113,357,17
1/24/2010,1,mastercard,21,954,1
12/4/2003,5,mastercard,69,399,6
8/24/2015,5,mastercard,75,718,20
7/28/2010,1,jcb,193,16,3
8/25/2018,1,laser,20,855,10
8/26/2015,5,maestro,187,624,18
10/20/2020,4,bankcard,169,900,18
11/1/2024,2,jcb,83,510,16
4/10/2022,5,jcb,126,186,4
3/4/2012,3,mastercard,172,886,18
5/28/2012,3,china-unionpay,110,744,16
8/11/2014,5,jcb,183,855,17
4/7/2024,3,jcb,180,886,13
12/10/2018,2,americanexpress,179,212,19
3/26/2022,1,maestro,146,443,5
11/11/2017,2,jcb,71,194,1
10/1/2016,4,switch,188,421,17
4/10/2025,4,jcb,129,879,14
10/8/2010,4,china-unionpay,169,494,14
5/18/2023,1,jcb,118,852,20
1/19/2012,2,jcb,68,606,5
5/20/2023,3,americanexpress,177,420,10
5/24/2017,4,switch,36,970,16
10/31/2013,5,americanexpress,191,847,11
6/2/2017,4,diners-club-enroute,61,344,4
8/4/2007,1,mastercard,150,10,15
10/7/2009,5,visa,119,956,11
10/3/2018,1,jcb,79,514,8
2/23/2025,2,maestro,138,291,17
4/25/2024,2,jcb,48,115,16
11/18/2015,1,jcb,35,805,8
10/14/2013,3,jcb,7,868,8
4/13/2014,4,americanexpress,78,144,18
6/16/2008,5,visa-electron,150,311,11
1/10/2021,2,diners-club-carte-blanche,39,560,11
2/6/2006,2,jcb,22,735,9
3/30/2003,5,jcb,88,16,7
12/9/2018,1,maestro,95,270,8
1/6/2025,2,jcb,72,332,11
7/18/2003,1,jcb,165,193,19
4/26/2013,1,maestro,116,920,5
11/9/2022,3,instapayment,146,881,1
2/24/2011,2,jcb,131,80,8
2/8/2019,3,laser,52,108,17
10/27/2003,2,jcb,184,497,15
12/14/2007,3,diners-club-international,17,891,15
10/12/2018,4,diners-club-carte-blanche,35,226,20
11/13/2006,2,jcb,144,591,18
5/16/2016,2,jcb,58,884,6
1/6/2017,3,jcb,28,840,16
4/15/2022,2,diners-club-carte-blanche,167,753,1
4/4/2010,5,jcb,127,41,19
6/13/2018,3,diners-club-carte-blanche,46,110,20
11/29/2010,5,jcb,59,35,13
10/5/2009,4,jcb,136,575,7
6/17/2006,3,jcb,73,381,13
5/10/2022,2,switch,50,404,14
7/12/2007,5,visa-electron,189,530,14
7/19/2021,3,jcb,118,52,20
3/18/2016,3,diners-club-carte-blanche,186,960,13
3/7/2006,5,jcb,130,473,8
12/28/2008,2,americanexpress,165,817,16
7/3/2006,5,maestro,152,376,4
7/12/2015,4,jcb,115,190,12
6/22/2013,1,jcb,66,837,3
2/14/2009,4,jcb,129,530,20
7/1/2001,3,maestro,56,463,13
12/3/2010,4,switch,158,560,16
11/26/2022,1,switch,186,312,14
5/3/2005,2,jcb,141,906,20
5/7/2016,3,laser,119,574,8
4/29/2019,3,jcb,74,49,17
5/29/2019,1,maestro,55,710,15
12/20/2021,1,mastercard,59,220,18
4/14/2024,4,china-unionpay,139,131,20
6/11/2004,3,visa-electron,26,322,9
6/19/2009,1,jcb,32,535,17
7/16/2020,3,jcb,71,65,2
1/7/2004,1,visa,51,808,18
6/14/2025,2,mastercard,77,636,19
2/3/2022,5,jcb,38,880,8
6/1/2013,2,maestro,43,414,11
4/10/2024,1,maestro,181,693,2
